customer_id,age,gender,region,acquisition_channel,signup_date,last_purchase_date,total_purchases,avg_order_value,campaign_exposure,campaign_clicks,time_on_site,churned,revenue_last_12m
2588,34,Other,North,Search Ads,2025-04-24,2025-08-03,1,127.79,Yes,2,9.49,0,127.79
2589,68,Female,East,Referral,2024-01-28,2025-07-02,1,121.9,No,1,11.63,0,121.9
2590,35,Male,North,Social Media,2025-06-26,2025-07-15,3,93.12,Yes,1,17.22,0,279.36
2591,21,Male,East,Email,2025-01-09,2025-09-29,3,107.43,Yes,0,10.84,0,322.29
2592,37,Female,South,Email,2023-05-17,2025-08-24,3,82.02,Yes,1,11.62,0,246.06
2593,45,Female,North,Social Media,2023-08-15,2025-06-29,4,107.79,Yes,2,10.78,0,431.16
2594,22,Female,East,Organic,2024-01-12,2025-08-25,3,84.97,No,0,9.94,0,254.91
2595,33,Female,West,Organic,2025-03-18,2025-10-06,2,90.51,No,0,3.13,0,181.02
2596,26,Female,South,Social Media,2024-10-18,2025-08-04,5,71.06,Yes,0,1.92,0,355.3
2597,44,Male,North,Search Ads,2024-01-30,2025-09-04,4,47.42,Yes,1,2.42,0,189.68
2598,55,Female,West,Organic,2025-04-17,2025-09-30,0,69.56,No,0,6.13,0,0.0
2599,68,Male,North,Search Ads,2023-11-23,2025-10-05,5,90.45,No,2,12.1,0,452.25
2600,38,Female,South,Organic,2025-06-30,2025-08-02,1,69.37,No,0,8.77,0,69.37
2601,62,Other,East,Social Media,2024-12-24,2025-09-06,2,139.65,Yes,0,7.64,0,279.3
2602,29,Other,North,Email,2024-12-01,2025-06-18,1,104.94,Yes,0,10.7,0,104.94
2603,58,Female,North,Referral,2023-03-29,2025-08-29,5,100.8,Yes,1,10.51,0,504.0
2604,47,Female,North,Search Ads,2023-05-28,2025-05-22,1,92.24,No,0,3.93,0,92.24
2605,57,Female,North,Email,2025-09-13,2025-09-24,3,91.41,No,1,9.41,0,274.23
2606,57,Other,East,Social Media,2025-02-09,2025-10-07,0,110.16,Yes,1,12.07,1,0.0
2607,45,Female,West,Social Media,2023-09-15,2025-08-13,6,85.46,Yes,2,16.82,0,512.76
2608,31,Male,North,Social Media,2025-05-11,2025-06-10,1,72.19,No,0,8.36,0,72.19
2609,45,Male,East,Social Media,2023-11-05,2024-11-20,4,75.18,Yes,3,16.4,1,300.72
2610,60,Female,South,Social Media,2023-12-19,2025-07-10,1,59.3,Yes,0,9.04,0,59.3
2611,68,Female,North,Search Ads,2023-11-01,2025-05-27,3,70.91,Yes,2,15.81,0,212.73
2612,66,Female,East,Social Media,2024-05-10,2025-08-15,2,103.2,No,1,6.82,0,206.4
2613,27,Female,North,Social Media,2025-02-02,2025-07-01,3,101.72,Yes,1,10.49,0,305.16
2614,49,Male,East,Social Media,2023-06-16,2025-08-11,3,103.29,Yes,1,10.45,0,309.87
2615,23,Male,South,Organic,2025-08-28,2025-09-16,3,60.08,No,2,12.47,0,180.24
2616,52,Female,East,Social Media,2023-11-02,2025-07-25,2,107.79,No,2,12.66,0,215.58
2617,69,Male,West,Email,2025-08-29,2025-09-23,3,76.41,Yes,1,6.25,0,229.23
2618,20,Female,North,Social Media,2025-05-22,2025-08-07,5,76.73,Yes,1,8.56,0,383.65
2619,52,Female,West,Social Media,2024-07-03,2025-03-16,4,64.32,No,4,14.98,1,257.28
2620,67,Female,North,Search Ads,2023-03-31,2025-07-20,1,59.65,Yes,3,11.06,0,59.65
2621,62,Male,North,Search Ads,2024-07-29,2025-07-17,2,68.18,Yes,2,11.69,0,136.36
2622,38,Female,North,Referral,2025-02-03,2025-09-21,2,73.48,No,0,4.79,0,146.96
2623,23,Male,West,Email,2025-09-12,2025-09-28,1,74.62,Yes,3,7.67,0,74.62
2624,66,Male,East,Search Ads,2023-04-08,2025-09-03,4,109.75,Yes,1,7.07,0,439.0
2625,65,Male,West,Social Media,2025-01-16,2025-08-14,4,103.77,Yes,0,12.2,0,415.08
2626,48,Male,East,Organic,2023-10-21,2025-07-04,3,103.36,No,0,10.21,0,310.08
2627,68,Female,South,Social Media,2025-01-22,2025-06-17,5,74.14,Yes,1,13.93,0,370.7
2628,18,Female,West,Email,2024-08-07,2025-08-11,1,73.48,No,0,4.74,0,73.48
2629,50,Male,West,Referral,2025-05-19,2025-09-22,4,115.65,No,0,9.65,0,462.6
2630,20,Female,West,Search Ads,2023-01-04,2025-08-08,4,56.73,Yes,1,10.26,0,226.92
2631,66,Female,East,Search Ads,2024-05-21,2025-09-15,4,44.51,Yes,1,1.07,0,178.04
2632,53,Female,West,Search Ads,2024-11-08,2024-11-26,5,62.18,Yes,1,10.79,1,310.9
2633,65,Female,North,Referral,2024-01-16,2025-09-24,5,99.29,No,1,11.88,0,496.45
2634,47,Female,West,Organic,2023-11-14,2024-12-02,3,83.79,No,0,12.71,1,251.37
2635,22,Male,West,Search Ads,2023-11-25,2025-07-24,0,62.11,No,0,7.89,0,0.0
2636,19,Male,East,Organic,2025-01-20,2025-01-29,3,88.34,Yes,1,10.92,1,265.02
2637,35,Female,North,Social Media,2023-07-28,2025-08-15,4,98.9,Yes,1,10.27,0,395.6
2638,56,Female,North,Social Media,2025-09-05,2025-09-07,3,141.45,No,1,6.32,0,424.35
2639,25,Female,West,Referral,2023-07-29,2025-08-26,3,122.25,Yes,1,5.17,0,366.75
2640,62,Male,West,Organic,2024-02-22,2025-07-26,5,91.18,No,2,7.86,0,455.9
2641,30,Male,East,Search Ads,2025-09-23,2025-10-05,8,110.06,Yes,2,7.84,0,880.48
2642,43,Female,West,Email,2023-01-31,2025-07-23,0,141.18,Yes,0,9.92,0,0.0
2643,28,Male,East,Search Ads,2023-12-04,2025-08-06,5,71.09,No,0,6.75,0,355.45
2644,42,Female,West,Organic,2025-05-01,2025-09-23,2,54.29,No,0,8.64,0,108.58
2645,41,Female,North,Organic,2023-11-14,2025-08-29,6,110.47,No,2,4.8,0,662.82
2646,18,Male,North,Email,2023-10-03,2025-08-04,3,81.03,Yes,1,13.91,0,243.09
2647,47,Male,East,Referral,2023-01-02,2025-02-08,2,69.87,No,1,2.54,1,139.74
2648,58,Male,South,Referral,2023-05-30,2025-07-18,1,90.75,Yes,2,9.92,0,90.75
2649,66,Male,South,Organic,2023-07-16,2025-03-15,4,66.17,No,0,7.39,1,264.68
2650,35,Female,West,Referral,2025-05-31,2025-07-23,1,68.95,No,0,7.59,0,68.95
2651,63,Female,North,Search Ads,2024-07-01,2025-08-24,1,104.8,Yes,2,6.56,0,104.8
2652,63,Male,East,Organic,2023-08-22,2025-06-18,4,72.14,No,0,3.47,0,288.56
2653,69,Female,North,Email,2025-03-22,2025-07-30,2,52.08,Yes,1,9.46,0,104.16
2654,37,Male,West,Referral,2024-08-30,2025-04-04,7,93.98,No,1,7.39,1,657.86
2655,62,Male,North,Email,2023-11-13,2025-02-23,6,76.52,Yes,3,10.84,1,459.12
2656,47,Female,East,Search Ads,2023-09-12,2024-06-21,0,99.13,Yes,1,4.72,1,0.0
2657,21,Female,East,Search Ads,2023-08-10,2025-08-21,3,85.06,Yes,1,14.58,0,255.18
2658,32,Female,South,Social Media,2024-12-15,2025-09-30,1,72.62,Yes,1,9.91,0,72.62
2659,52,Male,South,Organic,2024-12-19,2025-08-31,7,112.75,No,1,1.0,0,789.25
2660,26,Female,North,Email,2024-10-12,2025-08-12,8,60.21,Yes,1,10.85,0,481.68
2661,40,Male,South,Organic,2024-03-24,2025-08-15,3,109.51,Yes,1,8.32,0,328.53
2662,58,Other,North,Search Ads,2024-05-25,2025-08-12,3,91.06,No,0,4.6,0,273.18
2663,25,Female,North,Organic,2025-06-19,2025-09-05,3,106.97,Yes,0,13.8,0,320.91
2664,43,Female,East,Search Ads,2024-07-10,2025-08-25,4,90.63,Yes,0,11.58,0,362.52
2665,29,Male,North,Search Ads,2024-09-08,2025-06-16,8,97.22,Yes,0,10.32,0,777.76
2666,45,Female,North,Organic,2023-08-16,2025-06-19,4,93.2,No,1,8.23,0,372.8
2667,30,Female,South,Email,2024-04-01,2025-10-02,5,116.41,Yes,0,9.74,0,582.05
2668,68,Male,South,Organic,2023-01-22,2025-09-22,2,92.79,Yes,1,6.24,0,185.58
2669,21,Female,East,Email,2024-04-07,2025-08-05,1,57.44,No,0,8.58,0,57.44
2670,68,Female,East,Social Media,2025-03-14,2025-07-06,0,90.16,Yes,2,13.15,0,0.0
2671,59,Other,East,Search Ads,2024-11-03,2025-08-18,2,114.11,No,0,11.12,0,228.22
2672,62,Male,South,Organic,2025-06-10,2025-09-25,2,110.94,Yes,0,6.64,0,221.88
2673,62,Female,South,Search Ads,2023-12-08,2025-08-08,4,81.9,Yes,1,10.43,0,327.6
2674,27,Male,South,Email,2025-02-19,2025-03-30,3,72.28,Yes,2,7.03,1,216.84
2675,66,Female,East,Social Media,2025-01-04,2025-06-05,2,59.88,Yes,1,10.22,0,119.76
2676,48,Female,South,Search Ads,2024-12-11,2025-06-07,2,109.27,Yes,0,7.21,0,218.54
2677,68,Male,West,Organic,2025-03-12,2025-07-14,4,102.32,Yes,1,5.36,0,409.28
2678,63,Other,East,Organic,2024-04-18,2025-06-24,7,118.04,No,2,9.07,0,826.28
2679,48,Female,East,Search Ads,2023-12-09,2025-07-17,7,76.56,No,2,5.82,0,535.92
2680,37,Other,East,Social Media,2024-08-08,2025-07-16,4,89.8,No,1,6.22,0,359.2
2681,24,Other,West,Social Media,2024-11-24,2025-03-08,6,81.65,Yes,1,10.82,1,489.9
2682,23,Female,South,Social Media,2025-05-18,2025-06-03,5,73.47,Yes,2,5.77,1,367.35
2683,38,Female,South,Organic,2023-01-27,2025-07-07,5,84.13,No,1,7.03,0,420.65
2684,60,Female,West,Search Ads,2024-09-14,2025-08-27,3,64.93,Yes,1,4.4,0,194.79
2685,44,Male,East,Search Ads,2024-02-29,2024-12-28,3,106.34,Yes,1,7.06,1,319.02
2686,43,Female,South,Email,2023-04-16,2025-09-04,3,106.75,No,1,11.51,0,320.25
2687,30,Female,South,Email,2023-08-14,2025-07-15,5,100.28,Yes,0,8.76,0,501.4
2688,47,Female,North,Search Ads,2025-04-07,2025-07-13,1,90.19,Yes,0,6.0,0,90.19
2689,51,Male,West,Organic,2024-01-01,2025-07-29,4,104.4,No,0,10.55,0,417.6
2690,69,Male,South,Search Ads,2023-03-29,2025-07-20,6,81.71,Yes,1,13.51,0,490.26
2691,55,Male,North,Social Media,2025-01-21,2025-03-05,1,54.68,No,1,9.35,1,54.68
2692,49,Male,North,Organic,2023-08-26,2025-04-10,2,78.55,No,0,11.06,1,157.1
2693,65,Male,West,Social Media,2023-12-31,2025-05-26,6,72.19,Yes,1,8.12,0,433.14
2694,40,Male,East,Organic,2023-07-16,2025-07-16,1,137.99,No,0,8.16,0,137.99
2695,66,Male,South,Referral,2025-01-11,2025-06-29,5,110.55,Yes,0,8.52,0,552.75
2696,37,Female,West,Organic,2025-07-10,2025-07-30,2,85.71,No,1,8.97,0,171.42
2697,24,Male,South,Social Media,2025-09-01,2025-09-05,2,110.85,Yes,2,12.98,0,221.7
2698,39,Female,West,Search Ads,2023-03-17,2025-10-07,2,104.94,Yes,3,5.64,0,209.88
2699,24,Male,East,Organic,2025-07-15,2025-08-04,6,87.46,No,1,5.33,0,524.76
2700,24,Female,South,Organic,2024-09-28,2025-09-08,3,82.23,No,0,6.54,0,246.69
2701,63,Male,West,Organic,2025-04-10,2025-07-09,4,67.25,No,0,5.09,0,269.0
2702,59,Female,West,Search Ads,2023-03-17,2025-06-01,5,98.68,No,1,8.69,0,493.4
2703,29,Female,North,Referral,2025-05-05,2025-07-04,2,113.7,No,1,8.65,0,227.4
2704,61,Female,North,Search Ads,2023-11-25,2025-08-16,3,61.41,Yes,0,9.75,0,184.23
2705,21,Male,West,Search Ads,2024-01-31,2025-07-13,2,100.86,No,1,6.79,0,201.72
2706,32,Female,South,Referral,2025-06-17,2025-09-03,2,102.55,Yes,1,15.36,0,205.1
2707,54,Male,East,Email,2025-01-03,2025-09-15,3,67.93,Yes,0,10.18,0,203.79
2708,33,Female,North,Referral,2024-05-28,2025-02-21,5,93.43,Yes,0,9.35,1,467.15
2709,55,Male,West,Social Media,2024-10-31,2025-04-04,2,53.19,No,1,8.8,1,106.38
2710,63,Female,East,Organic,2023-12-23,2025-08-18,6,89.87,Yes,1,10.25,0,539.22
2711,21,Male,West,Organic,2025-09-12,2025-09-27,1,95.67,Yes,0,10.12,0,95.67
2712,19,Female,South,Search Ads,2023-03-12,2025-09-22,4,105.79,Yes,1,7.7,0,423.16
2713,66,Male,West,Organic,2024-07-30,2025-10-07,8,94.37,Yes,2,13.89,0,754.96
2714,45,Male,East,Organic,2023-02-14,2025-07-20,4,108.84,No,0,9.39,0,435.36
2715,44,Male,East,Social Media,2024-03-07,2025-08-21,2,70.42,Yes,1,6.82,0,140.84
2716,42,Male,East,Email,2024-05-24,2024-12-20,1,101.0,No,0,2.55,1,101.0
2717,40,Female,South,Organic,2025-04-19,2025-08-17,4,77.51,No,1,10.07,0,310.04
2718,53,Female,East,Email,2025-07-30,2025-08-23,4,67.42,Yes,0,11.77,1,269.68
2719,48,Female,North,Social Media,2025-01-21,2025-07-28,3,73.47,Yes,1,9.55,0,220.41
2720,26,Male,South,Referral,2025-08-24,2025-09-07,2,68.29,No,1,9.84,0,136.58
2721,50,Male,East,Email,2023-05-06,2025-09-12,1,92.52,Yes,1,11.22,0,92.52
2722,52,Female,North,Referral,2024-06-11,2025-09-25,4,68.56,Yes,0,10.86,0,274.24
2723,23,Male,East,Social Media,2024-08-21,2025-08-03,0,104.24,Yes,0,5.34,1,0.0
2724,37,Male,South,Social Media,2023-03-19,2025-08-18,2,93.63,Yes,2,9.35,0,187.26
2725,59,Female,South,Organic,2024-08-17,2025-06-01,3,95.53,No,2,10.38,0,286.59
2726,50,Male,East,Search Ads,2023-02-12,2025-09-23,0,85.11,Yes,1,11.25,0,0.0
2727,25,Male,North,Organic,2024-09-25,2025-07-14,1,39.23,No,0,7.41,0,39.23
2728,20,Male,West,Search Ads,2023-08-11,2025-08-10,0,82.69,Yes,0,7.33,0,0.0
2729,48,Female,West,Organic,2025-08-02,2025-08-11,1,86.98,Yes,3,10.87,1,86.98
2730,42,Male,South,Social Media,2023-11-24,2025-09-25,5,75.36,Yes,1,8.74,0,376.8
2731,67,Female,South,Organic,2024-08-26,2025-06-19,1,103.2,No,1,7.76,0,103.2
2732,45,Male,North,Organic,2024-09-03,2025-07-08,3,78.01,Yes,0,9.58,0,234.03
2733,66,Male,West,Search Ads,2025-05-22,2025-09-23,1,102.84,Yes,0,6.98,0,102.84
2734,29,Male,North,Search Ads,2023-12-04,2025-08-29,5,73.99,No,2,10.4,0,369.95
2735,41,Female,West,Organic,2023-12-26,2025-07-18,4,105.54,Yes,0,9.77,0,422.16
2736,25,Male,West,Email,2024-11-16,2025-08-16,2,112.09,Yes,1,10.09,0,224.18
2737,47,Female,North,Referral,2023-02-27,2025-08-22,4,78.66,Yes,3,9.23,0,314.64
2738,27,Male,East,Search Ads,2024-07-09,2025-06-23,4,111.21,Yes,2,13.91,0,444.84
2739,43,Male,South,Organic,2024-01-12,2025-09-25,3,90.8,Yes,1,10.11,0,272.4
2740,35,Male,East,Email,2025-09-07,2025-10-06,4,63.91,No,1,9.22,1,255.64
2741,27,Female,North,Search Ads,2024-06-18,2025-07-19,7,93.66,Yes,5,10.93,0,655.62
2742,23,Female,East,Search Ads,2025-02-12,2025-08-10,2,100.2,Yes,2,14.79,0,200.4
2743,44,Female,North,Social Media,2025-04-15,2025-08-22,5,47.42,No,1,8.47,0,237.1
2744,67,Female,West,Organic,2023-05-27,2024-12-05,3,69.78,No,0,8.49,1,209.34
2745,28,Female,South,Organic,2024-09-25,2025-07-28,2,90.98,No,1,8.31,0,181.96
2746,39,Female,East,Search Ads,2024-11-12,2025-08-02,2,62.21,Yes,0,3.76,0,124.42
2747,29,Female,West,Search Ads,2024-03-19,2024-10-13,3,54.96,Yes,1,10.1,1,164.88
2748,60,Female,East,Social Media,2023-07-18,2025-07-03,2,107.86,No,1,11.65,0,215.72
2749,39,Male,East,Social Media,2024-04-08,2025-06-11,1,129.18,No,1,10.14,0,129.18
2750,68,Female,South,Organic,2023-02-21,2025-08-12,3,99.65,No,1,12.53,0,298.95
2751,30,Female,South,Email,2025-09-26,2025-10-10,3,81.85,Yes,1,10.98,0,245.55
2752,22,Male,South,Search Ads,2023-03-31,2025-03-16,3,78.86,No,2,9.51,1,236.58
2753,48,Female,West,Social Media,2023-05-22,2024-12-08,3,105.1,Yes,2,12.52,1,315.3
2754,51,Female,North,Social Media,2023-05-18,2025-07-13,0,74.53,No,1,9.69,0,0.0
2755,69,Male,South,Email,2023-07-26,2025-07-27,1,115.98,Yes,2,9.97,0,115.98
2756,63,Female,West,Social Media,2023-07-04,2025-09-09,5,93.89,Yes,1,9.41,0,469.45
2757,63,Male,South,Search Ads,2024-09-19,2025-09-23,4,106.62,Yes,0,2.51,0,426.48
2758,50,Male,West,Organic,2023-04-22,2025-09-15,2,98.91,Yes,0,14.29,0,197.82
2759,36,Male,North,Referral,2024-12-04,2025-09-07,8,78.4,Yes,0,8.54,0,627.2
2760,40,Female,North,Organic,2024-02-13,2025-08-07,4,111.83,Yes,1,7.06,0,447.32
2761,24,Male,East,Social Media,2024-02-01,2025-05-31,0,97.44,Yes,0,9.04,0,0.0
2762,40,Female,East,Search Ads,2024-05-26,2025-06-24,2,62.63,No,2,13.27,0,125.26
2763,36,Male,West,Organic,2023-02-02,2025-02-12,3,61.29,No,0,8.22,1,183.87
2764,19,Male,South,Organic,2024-05-16,2025-09-11,3,37.23,Yes,0,9.54,0,111.69
2765,28,Female,North,Email,2024-06-07,2025-05-17,0,83.25,No,1,14.26,0,0.0
2766,45,Male,South,Referral,2025-01-21,2025-06-23,5,89.53,Yes,1,11.95,0,447.65
2767,37,Female,South,Social Media,2023-05-25,2025-08-11,4,106.13,Yes,3,9.83,0,424.52
2768,69,Male,East,Referral,2023-02-21,2025-09-26,5,131.21,No,1,2.9,0,656.05
2769,42,Other,South,Social Media,2023-02-26,2025-09-10,1,97.67,No,0,10.52,0,97.67
2770,67,Female,East,Social Media,2025-08-19,2025-09-01,4,45.82,Yes,1,9.26,0,183.28
2771,52,Male,West,Referral,2023-12-12,2025-09-16,7,106.97,No,0,9.98,0,748.79
2772,20,Male,South,Social Media,2023-08-25,2025-09-19,0,74.34,Yes,0,9.12,0,0.0
2773,28,Male,East,Social Media,2023-09-15,2025-09-12,5,89.29,Yes,0,11.12,0,446.45
2774,54,Other,North,Social Media,2024-03-16,2025-06-30,4,116.44,Yes,1,13.1,0,465.76
2775,46,Female,West,Search Ads,2025-08-30,2025-09-05,5,73.32,Yes,1,4.69,0,366.6
2776,33,Male,South,Organic,2025-02-02,2025-08-24,3,54.72,No,1,8.39,0,164.16
2777,45,Male,East,Organic,2025-05-04,2025-05-15,2,84.58,No,1,7.95,1,169.16
2778,64,Female,South,Social Media,2023-02-17,2025-07-10,3,52.07,Yes,0,10.4,0,156.21
2779,38,Male,North,Social Media,2024-07-30,2025-10-04,3,83.43,No,0,10.11,0,250.29
2780,20,Female,South,Organic,2024-05-16,2025-10-02,3,86.6,No,0,8.46,0,259.8
2781,34,Female,North,Social Media,2023-07-15,2025-07-31,12,47.15,Yes,2,9.37,0,565.8
2782,66,Male,West,Email,2024-05-13,2025-06-05,2,70.79,No,0,4.61,0,141.58
2783,57,Female,South,Social Media,2024-08-09,2025-04-23,0,107.24,Yes,0,3.73,0,0.0
2784,61,Male,West,Email,2025-09-10,2025-09-30,0,116.71,No,0,8.36,0,0.0
2785,65,Male,South,Social Media,2025-01-10,2025-02-18,3,113.2,Yes,0,12.03,1,339.6
2786,24,Other,North,Email,2025-07-17,2025-09-14,2,110.33,Yes,2,7.74,0,220.66
2787,32,Female,South,Referral,2023-04-01,2025-04-10,3,98.89,Yes,1,11.91,1,296.67
2788,21,Female,North,Social Media,2023-03-02,2025-02-13,3,50.0,Yes,1,8.89,1,150.0
2789,18,Female,West,Search Ads,2025-07-23,2025-08-01,2,107.52,Yes,0,8.82,1,215.04
2790,61,Male,North,Referral,2025-07-24,2025-09-10,2,88.73,No,0,3.69,0,177.46
2791,66,Female,West,Organic,2024-10-03,2025-10-02,5,33.75,No,0,6.67,0,168.75
2792,26,Female,North,Search Ads,2023-07-21,2025-07-05,3,97.81,Yes,1,12.95,0,293.43
2793,55,Male,South,Social Media,2023-10-16,2025-08-08,6,82.37,Yes,0,15.04,0,494.22
2794,45,Male,North,Referral,2025-03-07,2025-07-10,5,94.98,Yes,1,9.14,0,474.9
2795,21,Female,East,Social Media,2025-07-17,2025-07-20,6,67.39,Yes,1,14.04,1,404.34
2796,65,Female,East,Organic,2024-11-04,2025-08-28,1,66.86,Yes,3,12.39,0,66.86
2797,63,Male,West,Organic,2024-02-06,2025-06-25,0,89.04,Yes,0,6.22,0,0.0
2798,47,Female,South,Social Media,2025-04-04,2025-07-23,3,79.27,Yes,1,10.47,0,237.81
2799,54,Male,North,Referral,2023-09-19,2025-07-16,3,87.22,Yes,0,10.34,0,261.66
2800,38,Male,East,Email,2023-05-10,2025-08-31,1,63.61,Yes,0,11.42,0,63.61
2801,59,Male,East,Social Media,2024-01-21,2025-05-31,2,58.33,No,0,6.09,0,116.66
2802,41,Female,West,Email,2024-04-13,2025-08-26,3,69.27,No,0,8.95,0,207.81
2803,69,Male,South,Search Ads,2024-09-05,2025-06-22,2,107.08,No,2,7.23,0,214.16
2804,21,Female,East,Search Ads,2024-11-21,2025-10-01,2,104.93,Yes,0,11.4,0,209.86
2805,26,Male,North,Referral,2023-07-25,2025-07-29,9,54.7,Yes,3,11.96,0,492.3
2806,68,Female,West,Referral,2024-10-25,2025-08-14,5,93.04,No,1,12.43,0,465.2
2807,33,Female,North,Email,2023-02-15,2025-06-02,0,71.72,No,0,11.69,0,0.0
2808,34,Male,West,Search Ads,2025-07-13,2025-07-17,8,134.27,No,2,5.03,0,1074.16
2809,59,Female,North,Email,2024-03-19,2025-07-31,4,68.38,No,1,6.58,0,273.52
2810,27,Male,West,Search Ads,2025-08-17,2025-08-21,4,69.55,Yes,1,12.52,1,278.2
2811,44,Male,West,Email,2025-05-20,2025-09-25,2,66.33,No,0,9.81,0,132.66
2812,32,Female,West,Social Media,2023-07-17,2025-10-02,4,113.27,No,0,7.81,0,453.08
2813,28,Female,South,Referral,2023-04-22,2024-11-02,3,53.84,Yes,0,7.6,1,161.52
2814,68,Male,South,Search Ads,2025-07-04,2025-07-10,1,65.9,Yes,0,1.0,1,65.9
2815,28,Female,West,Search Ads,2024-05-07,2025-03-03,6,91.54,Yes,0,4.09,1,549.24
2816,22,Male,East,Social Media,2023-04-18,2025-08-23,0,95.51,Yes,1,8.36,0,0.0
2817,53,Female,East,Referral,2024-09-02,2025-01-31,1,105.16,Yes,0,8.53,1,105.16
2818,63,Female,North,Social Media,2025-08-17,2025-09-13,3,33.71,Yes,0,10.82,0,101.13
2819,24,Other,South,Search Ads,2024-08-25,2025-08-21,6,73.4,Yes,3,11.7,0,440.4
2820,54,Female,South,Search Ads,2023-09-18,2025-08-24,4,100.45,No,0,14.78,0,401.8
2821,46,Female,East,Email,2023-12-05,2025-08-22,6,66.68,Yes,2,6.76,0,400.08
2822,61,Female,North,Organic,2023-09-24,2025-09-22,2,58.48,No,0,2.15,0,116.96
2823,24,Male,South,Organic,2024-06-23,2025-07-19,2,100.31,Yes,0,5.79,0,200.62
2824,68,Male,West,Organic,2024-02-27,2025-08-10,7,110.73,No,0,13.03,0,775.11
2825,50,Other,East,Organic,2023-12-10,2025-07-22,2,73.03,Yes,1,9.83,0,146.06
2826,61,Male,West,Social Media,2023-07-02,2025-09-14,2,78.31,Yes,1,13.4,0,156.62
2827,36,Female,North,Search Ads,2023-01-30,2025-08-10,0,69.48,No,0,6.31,0,0.0
2828,67,Male,South,Search Ads,2025-04-10,2025-10-07,1,106.59,Yes,0,8.98,0,106.59
2829,50,Female,East,Social Media,2025-03-16,2025-09-04,2,124.97,No,0,3.46,0,249.94
2830,24,Male,South,Organic,2023-05-06,2025-08-22,3,86.96,No,0,7.01,0,260.88
2831,65,Other,East,Organic,2023-08-17,2025-08-15,3,81.94,Yes,5,9.39,0,245.82
2832,59,Female,North,Referral,2024-03-16,2025-07-26,4,90.77,No,1,10.6,0,363.08
2833,33,Male,East,Organic,2024-08-20,2025-01-26,5,87.61,Yes,0,10.75,1,438.05
2834,46,Female,North,Email,2025-06-28,2025-07-09,6,29.74,No,0,13.96,0,178.44
2835,38,Female,East,Search Ads,2024-09-29,2024-11-09,1,52.96,Yes,2,9.34,1,52.96
2836,46,Male,West,Social Media,2025-01-16,2025-09-15,6,115.21,No,0,9.33,0,691.26
2837,68,Male,North,Organic,2024-08-31,2025-07-20,4,124.89,No,0,7.95,0,499.56
2838,64,Female,South,Email,2025-07-21,2025-09-07,2,76.01,Yes,0,7.36,0,152.02
2839,29,Female,South,Search Ads,2025-09-24,2025-10-06,6,72.31,Yes,1,12.23,0,433.86
2840,68,Male,East,Social Media,2024-03-28,2025-09-07,5,110.43,Yes,2,7.74,0,552.15
2841,40,Female,North,Email,2023-01-23,2025-07-12,4,105.5,Yes,1,15.27,0,422.0
2842,54,Male,South,Organic,2025-09-24,2025-10-22,4,105.28,No,2,5.63,0,421.12
2843,57,Male,West,Referral,2023-11-17,2025-07-24,4,65.74,No,2,6.98,0,262.96
2844,43,Female,East,Organic,2023-09-26,2025-07-26,3,50.16,Yes,0,4.5,0,150.48
2845,41,Male,East,Search Ads,2023-05-06,2025-09-17,3,57.34,Yes,0,11.18,0,172.02
2846,41,Male,South,Organic,2025-02-03,2025-09-15,2,73.89,No,0,4.02,0,147.78
2847,62,Female,West,Email,2023-07-05,2025-06-29,1,73.25,No,0,7.98,0,73.25
2848,38,Male,North,Email,2025-08-25,2025-09-23,3,92.97,Yes,2,5.3,0,278.91
2849,32,Male,North,Organic,2023-08-05,2024-10-24,4,110.0,No,1,5.05,1,440.0
2850,36,Female,East,Organic,2023-03-14,2025-08-12,4,58.09,Yes,2,6.38,0,232.36
2851,28,Female,South,Search Ads,2024-09-20,2025-09-24,2,108.1,No,0,10.19,0,216.2
2852,38,Female,East,Organic,2023-07-26,2025-08-09,3,109.67,Yes,0,8.88,0,329.01
2853,23,Female,North,Referral,2023-09-30,2025-08-25,8,151.87,Yes,2,8.28,0,1214.96
2854,22,Female,North,Social Media,2023-04-16,2025-07-11,2,88.78,Yes,1,11.34,0,177.56
2855,55,Male,East,Email,2024-10-28,2025-07-23,5,84.88,Yes,1,8.61,0,424.4
2856,22,Female,South,Search Ads,2023-08-09,2025-09-09,4,84.81,Yes,0,2.9,0,339.24
2857,47,Male,East,Referral,2025-01-10,2025-08-13,3,96.39,Yes,1,6.09,0,289.17
2858,58,Male,East,Search Ads,2023-09-18,2025-09-21,3,138.45,No,0,7.14,0,415.35
2859,55,Female,North,Social Media,2024-02-08,2025-09-16,0,102.83,Yes,1,9.89,0,0.0
2860,41,Female,East,Social Media,2024-05-08,2025-07-09,4,89.33,No,2,10.28,0,357.32
2861,28,Female,West,Email,2024-06-21,2025-07-23,3,48.04,Yes,0,9.25,0,144.12
2862,66,Male,West,Social Media,2025-04-10,2025-04-30,7,93.68,No,1,11.65,1,655.76
2863,61,Male,North,Email,2023-05-13,2025-08-03,2,61.9,Yes,6,10.27,0,123.8
2864,49,Female,East,Referral,2023-08-17,2024-05-09,0,122.76,Yes,0,5.48,1,0.0
2865,22,Female,West,Social Media,2025-01-24,2025-08-06,3,78.81,Yes,0,3.65,0,236.43
2866,19,Female,East,Search Ads,2025-05-08,2025-06-23,4,49.56,Yes,1,5.96,0,198.24
